Time(s),X(m),Y(m),Z(m),Vx(m/s),Vy(m/s),Vz(m/s),Roll(rad),Pitch(rad),Yaw(rad),Mass(kg),Thrust(N),Mach,Altitude(m)
3.310000,650.249278,201.272371,9.689328,192.363569,12.294279,7.609973,0.000000,13.644692,0.461132,416.202532,4868.738984,0.568172,201.272371
3.320000,652.173024,201.393082,9.766341,192.374626,12.071119,7.701290,0.000000,13.705108,0.462413,415.949367,4872.808845,0.568175,201.393082
3.330000,654.096754,201.511566,9.844421,192.373031,11.848392,7.807953,0.000000,13.766558,0.463716,415.696203,4876.814613,0.568143,201.511566
3.340000,656.020334,201.627866,9.923740,192.357969,11.629936,7.931922,0.000000,13.829095,0.465041,415.443038,4880.756289,0.568075,201.627866
3.350000,657.943621,201.742076,10.004490,192.328635,11.421018,8.075037,0.000000,13.892774,0.466387,415.189873,4884.633873,0.567970,201.742076
3.360000,659.866463,201.854363,10.086877,192.284239,11.228713,8.238649,0.000000,13.957653,0.467754,414.936709,4888.447364,0.567828,201.854363
3.370000,661.788703,201.964985,10.171107,192.224018,11.062203,8.422989,0.000000,14.023787,0.469141,414.683544,4892.196763,0.567647,201.964985
3.380000,663.710175,202.074312,10.257369,192.147237,10.932719,8.626267,0.000000,14.091235,0.470547,414.430380,4895.882070,0.567426,202.074312
3.390000,665.630707,202.182840,10.345806,192.053203,10.852773,8.843666,0.000000,14.160054,0.471973,414.177215,4899.503285,0.567167,202.182840
3.400000,667.550120,202.291184,10.436474,191.941242,10.834368,9.066750,0.000000,14.230305,0.473418,413.924051,4903.060407,0.566866,202.291184
3.410000,669.468265,202.400043,10.529316,191.814526,10.885959,9.284289,0.000000,14.302014,0.474881,413.670886,4906.553437,0.566534,202.400043
3.420000,671.385034,202.510105,10.624161,191.676859,11.006129,9.484437,0.000000,14.375182,0.476361,413.417722,4909.982375,0.566179,202.510105
3.430000,673.300324,202.621980,10.720733,191.529024,11.187574,9.657171,0.000000,14.449806,0.477859,413.164557,4913.347220,0.565802,202.621980
3.440000,675.214042,202.736181,10.818692,191.371842,11.420098,9.795957,0.000000,14.525887,0.479373,412.911392,4916.647973,0.565402,202.736181
3.450000,677.126103,202.853110,10.917670,191.206053,11.692831,9.897802,0.000000,14.603422,0.480904,412.658228,4919.884634,0.564980,202.853110
3.460000,679.036426,202.973067,11.017294,191.032280,11.995747,9.962401,0.000000,14.682411,0.482450,412.405063,4923.057202,0.564535,202.973067
3.470000,680.944936,203.096270,11.117205,190.851046,12.320329,9.991090,0.000000,14.762851,0.484011,412.151899,4926.165679,0.564069,203.096270
3.480000,682.851564,203.222867,11.217065,190.662815,12.659643,9.986011,0.000000,14.844740,0.485587,411.898734,4929.210062,0.563582,203.222867
3.490000,684.756245,203.352948,11.316561,190.468038,13.008140,9.949569,0.000000,14.928078,0.487177,411.645570,4932.190354,0.563074,203.352948
3.500000,686.658917,203.486562,11.415402,190.267186,13.361383,9.884137,0.000000,15.012861,0.488780,411.392405,4935.106553,0.562548,203.486562
3.510000,688.559524,203.623720,11.513321,190.060774,13.715789,9.791910,0.000000,15.099088,0.490397,411.139241,4937.958660,0.562003,203.623720
3.520000,690.458018,203.764404,11.610070,189.849384,14.068418,9.674851,0.000000,15.186755,0.492026,410.886076,4940.746675,0.561442,203.764404
3.530000,692.354355,203.908572,11.705417,189.633682,14.416807,9.534684,0.000000,15.275860,0.493666,410.632911,4943.470598,0.560866,203.908572
3.540000,694.248499,204.056161,11.799146,189.414439,14.758844,9.372902,0.000000,15.366399,0.495319,410.379747,4946.130428,0.560277,204.056161
3.550000,696.140425,204.207087,11.891054,189.192563,15.092643,9.190790,0.000000,15.458368,0.496982,410.126582,4948.726166,0.559678,204.207087
3.560000,698.030117,204.361251,11.980948,188.969175,15.416418,8.989448,0.000000,15.551763,0.498655,409.873418,4951.257811,0.559072,204.361251
3.570000,699.917575,204.518533,12.068646,188.745814,15.728212,8.769819,0.000000,15.646353,0.500339,409.620253,4953.725365,0.558464,204.518533
3.580000,701.802828,204.678783,12.153974,188.525278,16.025012,8.532818,0.000000,15.742124,0.502031,409.367089,4956.128826,0.557859,204.678783
3.590000,703.686016,204.841732,12.236774,188.318866,16.294902,8.279960,0.000000,15.839026,0.503733,409.113924,4958.468194,0.557290,204.841732
3.600000,705.567925,204.999743,12.317361,188.190884,15.801054,8.058679,0.000000,15.934638,0.505443,408.860759,4960.743471,0.556764,204.999743
3.610000,707.448334,205.152381,12.395928,188.040899,15.263776,7.856742,0.000000,16.028881,0.507161,408.607595,4962.954655,0.556170,205.152381
3.620000,709.327218,205.299516,12.472673,187.888408,14.713528,7.674520,0.000000,16.121795,0.508886,408.354430,4965.101747,0.555573,205.299516
3.630000,711.204581,205.441064,12.547802,187.736288,14.154794,7.512858,0.000000,16.213430,0.510619,408.101266,4967.184746,0.554982,205.441064
3.640000,713.080440,205.576965,12.621530,187.585899,13.590104,7.372815,0.000000,16.303837,0.512358,407.848101,4969.203653,0.554403,205.576965
3.650000,714.954822,205.707182,12.694087,187.438147,13.021695,7.255657,0.000000,16.393053,0.514102,407.594937,4971.158468,0.553838,205.707182
3.660000,716.827759,205.831701,12.765715,187.293717,12.451930,7.162851,0.000000,16.481078,0.515853,407.341772,4973.049191,0.553290,205.831701
3.670000,718.699290,205.950536,12.836676,187.153132,11.883494,7.096054,0.000000,16.567912,0.517608,407.088608,4974.875821,0.552762,205.950536
3.680000,720.569458,206.063732,12.907247,187.016787,11.319557,7.057100,0.000000,16.653557,0.519368,406.835443,4976.638359,0.552255,206.063732
3.690000,722.438308,206.171371,12.977726,186.884953,10.763937,7.047949,0.000000,16.738014,0.521133,406.582278,4978.336805,0.551771,206.171371
3.700000,724.305885,206.273584,13.048432,186.757785,10.221300,7.070582,0.000000,16.821283,0.522901,406.329114,4979.971158,0.551311,206.273584
3.710000,726.172239,206.370558,13.119700,186.635332,9.697353,7.126800,0.000000,16.903365,0.524673,406.075949,4981.541420,0.550876,206.370558
3.720000,728.037414,206.462548,13.191879,186.517552,9.199021,7.217865,0.000000,16.984261,0.526447,405.822785,4983.047589,0.550466,206.462548
3.730000,729.901458,206.549892,13.265318,186.404343,8.734466,7.343950,0.000000,17.063973,0.528224,405.569620,4984.489665,0.550083,206.549892
3.740000,731.764414,206.633020,13.340352,186.295598,8.312790,7.503397,0.000000,17.142500,0.530003,405.316456,4985.867649,0.549726,206.633020
3.750000,733.626326,206.712452,13.417272,186.191283,7.943196,7.691977,0.000000,17.219844,0.531784,405.063291,4987.181541,0.549395,206.712452
3.760000,735.487242,206.788788,13.496297,186.091509,7.633548,7.902524,0.000000,17.296005,0.533566,404.810127,4988.431341,0.549090,206.788788
3.770000,737.347207,206.862675,13.577552,185.996588,7.388677,8.125440,0.000000,17.370985,0.535349,404.556962,4989.617049,0.548810,206.862675
3.780000,739.206319,206.934757,13.661037,185.911131,7.208282,8.348537,0.000000,17.444816,0.537132,404.303797,4990.738664,0.548568,206.934757
3.790000,741.064707,207.005593,13.746650,185.838858,7.083582,8.561342,0.000000,17.517561,0.538916,404.050633,4991.796187,0.548370,207.005593
3.800000,742.922508,207.075627,13.834227,185.780044,7.003396,8.757664,0.000000,17.589282,0.540699,403.797468,4992.789617,0.548215,207.075627
3.810000,744.779858,207.145194,13.923570,185.734981,6.956634,8.934260,0.000000,17.660037,0.542482,403.544304,4993.718955,0.548103,207.145194
3.820000,746.636896,207.214529,14.014472,185.703845,6.933506,9.090242,0.000000,17.729884,0.544264,403.291139,4994.584201,0.548031,207.214529
3.830000,748.493762,207.283789,14.106735,185.686641,6.926004,9.226266,0.000000,17.798882,0.546044,403.037975,4995.385355,0.548000,207.283789
3.840000,750.350594,207.353068,14.200173,185.683195,6.927897,9.343836,0.000000,17.867086,0.547823,402.784810,4996.122416,0.548008,207.353068
3.850000,752.207526,207.422412,14.294621,185.693175,6.934474,9.444815,0.000000,17.934552,0.549600,402.531646,4996.795385,0.548053,207.422412
3.860000,754.064687,207.491835,14.389933,185.716120,6.942244,9.531136,0.000000,18.001336,0.551374,402.278481,4997.404262,0.548135,207.491835
3.870000,755.922202,207.561321,14.485979,185.751470,6.948638,9.604645,0.000000,18.067492,0.553145,402.025316,4997.949047,0.548251,207.561321
3.880000,757.780188,207.630839,14.582649,185.798584,6.951775,9.667032,0.000000,18.133074,0.554914,401.772152,4998.429739,0.548400,207.630839
3.890000,759.638756,207.700342,14.679847,185.856765,6.950282,9.719808,0.000000,18.198135,0.556679,401.518987,4998.846339,0.548580,207.700342
3.900000,761.498008,207.769773,14.777491,185.925269,6.943148,9.764309,0.000000,18.262729,0.558440,401.265823,4999.198846,0.548787,207.769773
3.910000,763.358041,207.839070,14.875508,186.003318,6.929631,9.801712,0.000000,18.326910,0.560197,401.012658,4999.487262,0.549022,207.839070
3.920000,765.218942,207.908161,14.973838,186.090110,6.909177,9.833052,0.000000,18.390729,0.561950,400.759494,4999.711585,0.549280,207.908161
3.930000,767.080791,207.976975,15.072431,186.184821,6.881371,9.859246,0.000000,18.454240,0.563698,400.506329,4999.871815,0.549560,207.976975
3.940000,768.943657,208.045434,15.171242,186.286609,6.845894,9.881111,0.000000,18.517495,0.565441,400.253165,4999.967954,0.549859,208.045434
3.950000,770.807603,208.113459,15.270236,186.394623,6.802495,9.899381,0.000000,18.580547,0.567179,400.000000,5000.000000,0.550175,208.113459
3.960000,772.672683,208.180969,15.369383,186.507997,6.750972,9.914727,0.000000,18.643449,0.568911,399.746835,4999.967954,0.550505,208.180969
3.970000,774.538942,208.247880,15.468661,186.625856,6.691154,9.927770,0.000000,18.706253,0.570638,399.493671,4999.871815,0.550848,208.247880
3.980000,776.406415,208.314109,15.568051,186.747314,6.622892,9.939096,0.000000,18.769012,0.572358,399.240506,4999.711585,0.551200,208.314109
3.990000,778.275129,208.379570,15.667544,186.871477,6.546054,9.949264,0.000000,18.831779,0.574072,398.987342,4999.487262,0.551559,208.379570
4.000000,780.145104,208.444175,15.767132,186.997441,6.460516,9.958824,0.000000,18.894608,0.575780,398.734177,4999.198846,0.551923,208.444175
4.010000,782.016347,208.507836,15.866816,187.124291,6.366167,9.968325,0.000000,18.957553,0.577481,398.481013,4998.846339,0.552288,208.507836
4.020000,783.888858,208.570465,15.966599,187.251105,6.262903,9.978326,0.000000,19.020667,0.579175,398.227848,4998.429739,0.552652,208.570465
4.030000,785.762627,208.631972,16.066493,187.376947,6.150632,9.989409,0.000000,19.084005,0.580861,397.974684,4997.949047,0.553013,208.631972
4.040000,787.637636,208.692265,16.166515,187.500871,6.029285,10.002188,0.000000,19.147622,0.582540,397.721519,4997.404262,0.553369,208.692265
4.050000,789.513855,208.751253,16.266688,187.621922,5.898813,10.017323,0.000000,19.211573,0.584211,397.468354,4996.795385,0.553715,208.751253
4.060000,791.391247,208.808845,16.367043,187.739132,5.759210,10.035533,0.000000,19.275915,0.585875,397.215190,4996.122416,0.554050,208.808845
4.070000,793.269762,208.864950,16.467620,187.851522,5.610520,10.057612,0.000000,19.340703,0.587530,396.962025,4995.385355,0.554371,208.864950
4.080000,795.149343,208.919479,16.568464,187.958103,5.452864,10.084439,0.000000,19.405994,0.589177,396.708861,4994.584201,0.554675,208.919479
4.090000,797.029922,208.972343,16.669634,188.057878,5.286466,10.117004,0.000000,19.471848,0.590816,396.455696,4993.718955,0.554960,208.972343
4.100000,798.911420,209.023460,16.771198,188.149842,5.111692,10.156415,0.000000,19.538321,0.592446,396.202532,4992.789617,0.555223,209.023460
4.110000,800.793750,209.072751,16.873237,188.232985,4.929102,10.203927,0.000000,19.605473,0.594067,395.949367,4991.796187,0.555461,209.072751
4.120000,802.676813,209.120146,16.975847,188.306301,4.739519,10.260952,0.000000,19.673364,0.595679,395.696203,4990.738664,0.555672,209.120146
4.130000,804.560501,209.165588,17.079138,188.368784,4.544119,10.329072,0.000000,19.742055,0.597282,395.443038,4989.617049,0.555852,209.165588
4.140000,806.444695,209.209033,17.183238,188.419445,4.344552,10.410043,0.000000,19.811607,0.598876,395.189873,4988.431341,0.556001,209.209033
4.150000,808.329268,209.250464,17.288296,188.457317,4.143104,10.505775,0.000000,19.882083,0.600461,394.936709,4987.181541,0.556115,209.250464
4.160000,810.214083,209.289893,17.394478,188.481466,3.942890,10.618270,0.000000,19.953545,0.602036,394.683544,4985.867649,0.556192,209.289893
4.170000,812.098993,209.327374,17.501973,188.491012,3.748100,10.749502,0.000000,20.026057,0.603602,394.430380,4984.489665,0.556231,209.327374
4.180000,813.983844,209.363017,17.610985,188.485139,3.564257,10.901187,0.000000,20.099685,0.605158,394.177215,4983.047589,0.556229,209.363017
4.190000,815.868476,209.397001,17.721729,188.463117,3.398445,11.074411,0.000000,20.174494,0.606705,393.924051,4981.541420,0.556185,209.397001
4.200000,817.752719,209.429595,17.834420,188.424311,3.259389,11.269086,0.000000,20.250551,0.608241,393.670886,4979.971158,0.556098,209.429595
4.210000,819.636401,209.461167,17.949253,188.368178,3.157217,11.483271,0.000000,20.327922,0.609768,393.417722,4978.336805,0.555966,209.461167
4.220000,821.519343,209.492194,18.066378,188.294238,3.102714,11.712540,0.000000,20.406676,0.611286,393.164557,4976.638359,0.555787,209.492194
4.230000,823.401363,209.523254,18.185876,188.202003,3.106002,11.949707,0.000000,20.486881,0.612793,392.911392,4974.875821,0.555560,209.523254
4.240000,825.282335,209.554991,18.307689,188.097236,3.173688,12.181307,0.000000,20.568561,0.614290,392.658228,4973.049191,0.555300,209.554991
4.250000,827.162170,209.588030,18.431642,187.983505,3.303922,12.395377,0.000000,20.651716,0.615777,392.405063,4971.158468,0.555013,209.588030
4.260000,829.040784,209.622940,18.557475,187.861404,3.490963,12.583295,0.000000,20.736343,0.617255,392.151899,4969.203653,0.554701,209.622940
4.270000,830.918099,209.660208,18.684863,187.731483,3.726785,12.738746,0.000000,20.822444,0.618722,391.898734,4967.184746,0.554364,209.660208
4.280000,832.794041,209.700232,18.813442,187.594219,4.002428,12.857962,0.000000,20.910016,0.620179,391.645570,4965.101747,0.554001,209.700232
4.290000,834.668542,209.743323,18.942836,187.450027,4.309099,12.939368,0.000000,20.999058,0.621626,391.392405,4962.954655,0.553615,209.743323
4.300000,836.541535,209.789711,19.072666,187.299296,4.638813,12.982976,0.000000,21.089569,0.623064,391.139241,4960.743471,0.553204,209.789711
4.310000,838.412959,209.839558,19.202564,187.142426,4.984646,12.989797,0.000000,21.181548,0.624491,390.886076,4958.468194,0.552771,209.839558
4.320000,840.282758,209.892965,19.332178,186.979865,5.340729,12.961382,0.000000,21.274991,0.625908,390.632911,4956.128826,0.552317,209.892965
4.330000,842.150879,209.949986,19.461173,186.812137,5.702131,12.899507,0.000000,21.369899,0.627315,390.379747,4953.725365,0.551843,209.949986
4.340000,844.017278,210.010633,19.589233,186.639865,6.064700,12.805985,0.000000,21.466267,0.628713,390.126582,4951.257811,0.551352,210.010633
4.350000,845.881916,210.074882,19.716058,186.463794,6.424894,12.682556,0.000000,21.564092,0.630101,389.873418,4948.726166,0.550846,210.074882
4.360000,847.744764,210.142679,19.841366,186.284823,6.779627,12.530830,0.000000,21.663372,0.631478,389.620253,4946.130428,0.550328,210.142679
4.370000,849.605804,210.213940,19.964889,186.104073,7.126086,12.352263,0.000000,21.764102,0.632846,389.367089,4943.470598,0.549800,210.213940
4.380000,851.465035,210.288554,20.086371,185.923074,7.461432,12.148159,0.000000,21.866048,0.634205,389.113924,4940.746675,0.549268,210.288554
4.390000,853.322480,210.366373,20.205568,185.744499,7.781918,11.919781,0.000000,21.969197,0.635554,388.860759,4937.958660,0.548740,210.366373
4.400000,855.178260,210.447133,20.322257,185.577990,8.075979,11.668844,0.000000,22.073523,0.636893,388.607595,4935.106553,0.548241,210.447133
4.410000,857.032933,210.523098,20.436594,185.467279,7.596489,11.433713,0.000000,22.176717,0.638223,388.354430,4932.190354,0.547814,210.523098
4.420000,858.886184,210.593725,20.548823,185.325116,7.062769,11.222886,0.000000,22.278713,0.639544,388.101266,4929.210062,0.547297,210.593725
4.430000,860.737973,210.658875,20.659203,185.178885,6.515005,11.037980,0.000000,22.379502,0.640856,387.848101,4926.165679,0.546776,210.658875
4.440000,862.588293,210.718462,20.768005,185.032023,5.958682,10.880223,0.000000,22.479080,0.642158,387.594937,4923.057202,0.546262,210.718462
4.450000,864.437154,210.772434,20.875515,184.886130,5.397195,10.750993,0.000000,22.577443,0.643451,387.341772,4919.884634,0.545761,210.772434
4.460000,866.284577,210.820772,20.982033,184.742281,4.833749,10.651836,0.000000,22.674591,0.644736,387.088608,4916.647973,0.545275,210.820772
4.470000,868.130590,210.863490,21.087877,184.601306,4.271842,10.584434,0.000000,22.770525,0.646012,386.835443,4913.347220,0.544809,210.863490
4.480000,869.975229,210.900645,21.193383,184.463867,3.715494,10.550543,0.000000,22.865245,0.647279,386.582278,4909.982375,0.544364,210.900645
4.490000,871.818534,210.932339,21.298902,184.330508,3.169438,10.551893,0.000000,22.958751,0.648538,386.329114,4906.553437,0.543943,210.932339
4.500000,873.660551,210.958732,21.404802,184.201676,2.639283,10.589994,0.000000,23.051043,0.649789,386.075949,4903.060407,0.543546,210.958732
4.510000,875.501328,210.980049,21.511460,184.077756,2.131631,10.665851,0.000000,23.142122,0.651031,385.822785,4899.503285,0.543175,210.980049
4.520000,877.340919,210.996589,21.619256,183.959107,1.654089,10.779530,0.000000,23.231989,0.652266,385.569620,4895.882070,0.542831,210.996589
4.530000,879.179381,211.008740,21.728552,183.846106,1.215046,10.929610,0.000000,23.320645,0.653492,385.316456,4892.196763,0.542515,211.008740
4.540000,881.016772,211.016971,21.839678,183.739195,0.823101,11.112613,0.000000,23.408089,0.654711,385.063291,4888.447364,0.542227,211.016971
4.550000,882.853162,211.021832,21.952904,183.638911,0.486065,11.322650,0.000000,23.494323,0.655922,384.810127,4884.633873,0.541966,211.021832
4.560000,884.688620,211.023929,22.068420,183.545882,0.209704,11.551594,0.000000,23.579346,0.657126,384.556962,4880.756289,0.541733,211.023929
4.570000,886.523239,211.023895,22.186311,183.461855,-0.003410,11.789044,0.000000,23.663166,0.658323,384.303797,4876.814613,0.541530,211.023895
4.580000,888.357196,211.022310,22.306496,183.395677,-0.158470,12.018538,0.000000,23.745857,0.659512,384.050633,4872.808845,0.541379,211.022310
4.590000,890.190665,211.019656,22.428827,183.346970,-0.265387,12.233070,0.000000,23.827487,0.660695,383.797468,4868.738984,0.541278,211.019656
4.600000,892.023819,211.016309,22.553109,183.315400,-0.334728,12.428263,0.000000,23.908128,0.661871,383.544304,4864.605031,0.541224,211.016309
4.610000,893.856825,211.012544,22.679131,183.300584,-0.376476,12.602145,0.000000,23.987846,0.663040,383.291139,4860.406986,0.541216,211.012544
4.620000,895.689846,211.008551,22.806677,183.302036,-0.399299,12.754565,0.000000,24.066709,0.664203,383.037975,4856.144849,0.541251,211.008551
4.630000,897.523037,211.004448,22.935542,183.319154,-0.410292,12.886550,0.000000,24.144782,0.665360,382.784810,4851.818619,0.541329,211.004448
4.640000,899.356549,211.000298,23.065540,183.351221,-0.415040,12.999769,0.000000,24.222133,0.666510,382.531646,4847.428297,0.541446,211.000298
4.650000,901.190524,210.996119,23.196501,183.397425,-0.417830,13.096164,0.000000,24.298824,0.667655,382.278481,4842.973882,0.541602,210.996119
4.660000,903.025092,210.991900,23.328279,183.456870,-0.421899,13.177721,0.000000,24.374921,0.668794,382.025316,4838.455376,0.541794,210.991900
4.670000,904.860378,210.987604,23.460742,183.528597,-0.429673,13.246344,0.000000,24.450488,0.669928,381.772152,4833.872777,0.542019,210.987604
4.680000,906.696494,210.983174,23.593780,183.611592,-0.442965,13.303798,0.000000,24.525588,0.671056,381.518987,4829.226086,0.542276,210.983174
4.690000,908.533542,210.978543,23.727297,183.704796,-0.463125,13.351687,0.000000,24.600284,0.672179,381.265823,4824.515302,0.542560,210.978543
4.700000,910.371613,210.973631,23.861211,183.807119,-0.491169,13.391458,0.000000,24.674640,0.673297,381.012658,4819.740426,0.542869,210.973631
4.710000,912.210788,210.968352,23.995456,183.917440,-0.527863,13.424418,0.000000,24.748719,0.674411,380.759494,4814.901458,0.543200,210.968352
4.720000,914.051134,210.962614,24.129973,184.034612,-0.573792,13.451752,0.000000,24.822584,0.675520,380.506329,4809.998398,0.543551,210.962614
4.730000,915.892709,210.956320,24.264719,184.157471,-0.629409,13.474545,0.000000,24.896299,0.676624,380.253165,4805.031245,0.543917,210.956320
4.740000,917.735557,210.949370,24.399657,184.284830,-0.695068,13.493809,0.000000,24.969926,0.677725,380.000000,4800.000000,0.544296,210.949370
4.750000,919.579712,210.941659,24.534762,184.415488,-0.771052,13.510498,0.000000,25.043531,0.678821,379.746835,4794.904663,0.544684,210.941659
4.760000,921.425194,210.933083,24.670017,184.548226,-0.857587,13.525537,0.000000,25.117176,0.679914,379.493671,4789.745233,0.545079,210.933083
4.770000,923.272012,210.923535,24.805415,184.681812,-0.954849,13.539836,0.000000,25.190926,0.681003,379.240506,4784.521711,0.545476,210.923535
4.780000,925.120162,210.912905,24.940959,184.814999,-1.062970,13.554317,0.000000,25.264846,0.682089,378.987342,4779.234097,0.545872,210.912905
4.790000,926.969627,210.901085,25.076658,184.946527,-1.182033,13.569929,0.000000,25.339002,0.683173,378.734177,4773.882391,0.546263,210.901085
4.800000,928.820379,210.887964,25.212535,185.075124,-1.312062,13.587674,0.000000,25.413458,0.684253,378.481013,4768.466592,0.546648,210.887964
4.810000,930.672374,210.873434,25.348621,185.199508,-1.453005,13.608627,0.000000,25.488283,0.685331,378.227848,4762.986701,0.547020,210.873434
4.820000,932.525558,210.857387,25.484960,185.318389,-1.604714,13.633959,0.000000,25.563541,0.686406,377.974684,4757.442718,0.547379,210.857387
4.830000,934.379862,210.839718,25.621610,185.430472,-1.766904,13.664962,0.000000,25.639302,0.687479,377.721519,4751.834642,0.547719,210.839718
4.840000,936.235207,210.820327,25.758641,185.534461,-1.939109,13.703073,0.000000,25.715634,0.688551,377.468354,4746.162474,0.548038,210.820327
4.850000,938.091498,210.799121,25.896140,185.629066,-2.120613,13.749899,0.000000,25.792606,0.689621,377.215190,4740.426214,0.548331,210.799121
4.860000,939.948628,210.776017,26.034212,185.713011,-2.310367,13.807235,0.000000,25.870289,0.690690,376.962025,4734.625861,0.548597,210.776017
4.870000,941.806478,210.750948,26.172983,185.785046,-2.506870,13.877079,0.000000,25.948752,0.691757,376.708861,4728.761416,0.548831,210.750948
4.880000,943.664918,210.723868,26.312599,185.843960,-2.708012,13.961621,0.000000,26.028068,0.692824,376.455696,4722.832879,0.549031,210.723868
4.890000,945.523804,210.694759,26.453231,185.888603,-2.910885,14.063209,0.000000,26.108310,0.693890,376.202532,4716.840250,0.549193,210.694759
4.900000,947.382983,210.663644,26.595074,185.917911,-3.111536,14.184248,0.000000,26.189551,0.694956,375.949367,4710.783528,0.549316,210.663644
4.910000,949.242292,210.630597,26.738344,185.930934,-3.304704,14.327010,0.000000,26.271865,0.696022,375.696203,4704.662714,0.549396,210.630597
4.920000,951.101561,210.595761,26.883277,185.926870,-3.483548,14.493308,0.000000,26.355329,0.697087,375.443038,4698.477808,0.549431,210.595761
4.930000,952.960612,210.559366,27.030117,185.905090,-3.639498,14.683992,0.000000,26.440018,0.698154,375.189873,4692.228809,0.549420,210.559366
4.940000,954.819263,210.521743,27.179100,185.865152,-3.762335,14.898285,0.000000,26.526009,0.699221,374.936709,4685.915719,0.549359,210.521743
4.950000,956.677331,210.483336,27.330430,185.806771,-3.840738,15.133064,0.000000,26.613380,0.700289,374.683544,4679.538535,0.549248,210.483336
4.960000,958.534628,210.444702,27.484254,185.729735,-3.863384,15.382354,0.000000,26.702210,0.701358,374.430380,4673.097260,0.549083,210.444702
4.970000,960.391006,210.406493,27.640594,185.637720,-3.820868,15.634057,0.000000,26.792551,0.702429,374.177215,4666.591892,0.548872,210.406493
4.980000,962.246392,210.369370,27.799309,185.538674,-3.712373,15.871485,0.000000,26.884404,0.703501,373.924051,4660.022432,0.548634,210.369370
4.990000,964.100725,210.333945,27.960159,185.433290,-3.542464,16.084988,0.000000,26.977766,0.704576,373.670886,4653.388880,0.548369,210.333945
5.000000,965.953947,210.300760,28.122828,185.322129,-3.318490,16.266846,0.000000,27.072638,0.705652,373.417722,4646.691235,0.548077,210.300760
5.010000,967.806003,210.270267,28.286946,185.205602,-3.049320,16.411831,0.000000,27.169020,0.706731,373.164557,4639.929498,0.547759,210.270267
5.020000,969.656843,210.242825,28.452117,185.084013,-2.744134,16.517095,0.000000,27.266910,0.707813,372.911392,4633.103669,0.547415,210.242825
5.030000,971.506419,210.218709,28.617934,184.957625,-2.411598,16.581682,0.000000,27.366306,0.708898,372.658228,4626.213748,0.547048,210.218709
5.040000,973.354686,210.198115,28.783993,184.826721,-2.059445,16.605941,0.000000,27.467208,0.709985,372.405063,4619.259734,0.546657,210.198115
5.050000,975.201603,210.181171,28.949903,184.691661,-1.694367,16.591006,0.000000,27.569613,0.711076,372.151899,4612.241628,0.546246,210.181171
5.060000,977.047132,210.167951,29.115287,184.552919,-1.322079,16.538427,0.000000,27.673519,0.712171,371.898734,4605.159430,0.545816,210.167951
5.070000,978.891243,210.158476,29.279786,184.411112,-0.947460,16.449907,0.000000,27.778924,0.713269,371.645570,4598.013139,0.545370,210.158476
5.080000,980.733914,210.152729,29.443058,184.267045,-0.574740,16.327154,0.000000,27.885824,0.714372,371.392405,4590.802756,0.544911,210.152729
5.090000,982.575131,210.150651,29.604776,184.121777,-0.207723,16.171783,0.000000,27.994215,0.715478,371.139241,4583.528281,0.544442,210.150651
5.100000,984.414900,210.152150,29.764629,183.976836,0.149830,15.985279,0.000000,28.103857,0.716589,370.886076,4576.189713,0.543969,210.152150
5.110000,986.253251,210.157080,29.922320,183.835086,0.493037,15.769098,0.000000,28.214817,0.717705,370.632911,4568.787053,0.543500,210.157080
5.120000,988.090340,210.165132,30.077572,183.708983,0.805237,15.525271,0.000000,28.327179,0.718826,370.379747,4561.320301,0.543072,210.165132
5.130000,989.926275,210.168196,30.230381,183.593457,0.306377,15.280911,0.000000,28.438396,0.719952,370.126582,4553.789457,0.542668,210.168196
5.140000,991.760821,210.165888,30.381031,183.454639,-0.230842,15.064927,0.000000,28.548382,0.721083,369.873418,4546.194520,0.542208,210.165888
5.150000,993.593932,210.158077,30.529831,183.311074,-0.781087,14.879986,0.000000,28.657124,0.722219,369.620253,4538.535491,0.541747,210.158077
5.160000,995.425592,210.144689,30.677108,183.166008,-1.338792,14.727754,0.000000,28.764617,0.723362,369.367089,4530.812370,0.541294,210.144689
5.170000,997.255803,210.125691,30.823208,183.021103,-1.899840,14.609990,0.000000,28.870858,0.724510,369.113924,4523.025156,0.540855,210.125691
5.180000,999.084579,210.101090,30.968494,182.877541,-2.460033,14.528578,0.000000,28.975846,0.725664,368.860759,4515.173850,0.540434,210.101090
5.190000,1000.911941,210.070944,31.113348,182.736277,-3.014635,14.485455,0.000000,29.079582,0.726825,368.607595,4507.258452,0.540034,210.070944
5.200000,1002.737923,210.035363,31.258173,182.598132,-3.558111,14.482467,0.000000,29.182066,0.727992,368.354430,4499.278962,0.539656,210.035363
5.210000,1004.562561,209.994523,31.403384,182.463858,-4.083944,14.521121,0.000000,29.283297,0.729166,368.101266,4491.235379,0.539303,209.994523
5.220000,1006.385903,209.948678,31.549406,182.334186,-4.584527,14.602216,0.000000,29.383276,0.730347,367.848101,4483.127704,0.538976,209.948678
5.230000,1008.208002,209.898166,31.696659,182.209884,-5.051228,14.725308,0.000000,29.482004,0.731535,367.594937,4474.955937,0.538676,209.898166
5.240000,1010.028920,209.843418,31.845540,182.091810,-5.474768,14.888094,0.000000,29.579480,0.732731,367.341772,4466.720077,0.538404,209.843418
